State,Delta,Theta,Alpha,Beta,Gamma
Focused,2459.74,5647.67,4364.26,10295.99,40212.72
Focused,1572.33,4571.75,5674.10,12635.33,36741.38
Focused,3485.92,5323.49,6987.08,19255.18,38560.98
Focused,2406.23,8159.21,9157.67,15700.98,46605.24
Focused,5397.83,5285.05,6723.73,14795.34,48791.63
Focused,4961.04,7229.96,7708.69,14678.53,41579.52
Focused,2948.38,3198.04,3943.52,10382.62,36605.19
Focused,5165.49,4135.19,6904.50,17431.25,42861.22
Focused,3391.54,6998.27,1978.04,15703.06,45436.65
Focused,5729.45,8475.79,4601.24,11424.15,43097.29
Focused,2263.72,8395.85,3253.77,13938.96,49842.82
Focused,3584.59,4532.91,9686.91,30251.25,60757.99
Focused,1364.21,4261.22,6228.58,10379.90,39261.05
Focused,2609.00,3171.11,5475.77,16191.00,46734.47
Focused,1853.82,10245.27,8591.16,12658.32,45156.63
Focused,1708.68,8471.16,4480.67,19309.57,45343.76
Focused,3516.64,4978.04,4495.59,17284.26,53303.25
Focused,2781.97,10630.32,7768.90,11318.85,45677.61
Focused,4186.15,11325.99,12542.34,28651.33,70135.42
Focused,4470.23,5805.83,3236.54,10881.29,44096.77
Focused,5677.67,6345.63,5586.95,13192.77,51004.30
Focused,2320.06,5319.86,7998.29,33775.03,61696.53
Focused,2427.11,6322.48,3343.72,14535.40,43079.84
Focused,4275.84,3062.06,3337.39,10753.16,40478.25
Focused,1766.31,2891.13,2325.51,10395.27,41801.33
Focused,1711.75,5955.40,7632.61,13114.31,46085.45
Focused,4646.67,2095.61,4856.25,12233.02,38807.94
Focused,5333.73,2427.48,7012.01,11237.20,49095.16
Focused,5131.34,5629.68,5661.19,13112.94,40813.41
Focused,4202.81,6622.93,7147.24,16437.46,45665.75
Focused,11425.47,10016.94,6237.04,16206.98,50090.42
Focused,5478.93,8315.44,3746.84,14585.61,42693.68
Focused,2721.69,3594.94,6005.68,8496.23,39734.72
Focused,3933.30,2820.72,5908.65,14763.75,39305.39
Focused,2773.57,3992.52,5147.16,15867.31,43474.61
Focused,3376.70,6758.85,4010.04,11538.13,47088.17
Focused,2746.65,4939.77,5334.72,16392.00,72614.61
Focused,4343.83,4741.35,5061.76,14468.51,56622.17
Focused,4171.08,6699.22,5616.21,12794.60,49375.07
Focused,3302.02,5531.06,3355.52,13953.53,43369.52
Focused,4228.76,3370.34,6116.84,15649.26,44674.86
Focused,806.26,2408.44,5134.44,9247.06,37621.59
Focused,8259.03,10058.76,15304.37,24639.25,58276.55
Focused,1687.53,8334.84,6368.41,13188.44,40525.91
Focused,4288.61,8113.09,4535.85,15858.29,43808.34
Focused,2997.63,10073.16,3436.85,15331.01,46955.48
Focused,4600.40,6776.12,7151.14,15769.29,39159.49
Focused,1945.34,4177.42,5589.81,14969.84,51336.85
Focused,5097.96,9875.49,6014.08,13869.85,41690.52
Focused,3523.82,6024.83,5446.80,14689.91,45447.55
Focused,5077.05,7956.50,7184.16,24182.49,63852.87
Focused,1648.82,5220.34,4054.72,10210.89,35796.84
Focused,3326.80,6034.02,4332.99,11310.43,40457.24
Focused,3865.66,8390.64,3800.57,19022.32,44127.94
Focused,1448.01,2879.29,4896.30,15031.03,41898.71
Focused,3766.54,8658.59,9774.91,15048.05,43981.78
Focused,6775.89,9594.57,5166.39,20033.57,37101.86
Focused,7804.78,7417.03,6475.52,17632.29,51328.42
Focused,3974.77,4177.03,2591.13,16987.66,41359.98
Focused,4007.14,3551.92,6346.67,9899.38,39977.35
Focused,3624.03,7573.29,3424.93,13606.25,36325.12
Focused,5449.37,8952.19,5630.87,12299.86,31455.14
Focused,5825.76,5182.81,2637.45,13040.55,41954.56
Focused,4437.32,5022.84,3939.01,13716.25,42363.61
Focused,2693.96,3754.76,5563.17,11836.83,34831.98
Focused,5547.38,7707.23,4681.17,14343.35,40133.44
Focused,6054.19,7025.38,5225.96,12378.53,53930.33
Focused,3426.50,5358.50,4313.63,13680.55,47238.29
Focused,11089.48,12883.48,6916.84,18061.70,48240.20
Focused,3615.49,5754.33,5580.79,9277.43,47270.41
Focused,6146.02,7485.07,6768.96,14238.95,47563.94
Focused,6023.31,18720.59,5592.89,19472.77,51802.76
Focused,5017.02,7318.86,7275.32,13763.11,46326.26
Focused,2678.03,4405.24,10495.29,25302.91,56031.82
Focused,2188.56,3386.12,6203.29,19175.80,71872.50
Focused,1746.29,4242.58,5811.44,14886.89,44567.49
Focused,3857.33,6866.14,5459.00,20251.06,57556.89
Focused,4686.59,2203.94,4133.44,13967.92,61583.92
Focused,10009.53,13688.48,12344.31,17703.91,65461.13
Focused,2035.07,3575.75,5596.81,26415.10,61419.49
Focused,3714.59,3123.81,5196.95,24448.50,52229.65
Focused,2274.31,4914.75,4601.20,21986.86,36786.43
Focused,3013.10,7230.67,6449.83,15666.64,47628.42
Focused,4491.32,6823.96,5543.25,21992.57,49606.66
Focused,2287.59,6037.69,9010.18,16733.39,49721.87
Focused,3487.77,4883.27,5263.81,16696.26,43012.69
Focused,15231.02,13573.89,5898.82,14149.30,58444.26
Focused,5703.31,4048.89,6122.73,14665.66,48432.80
Focused,5751.90,5299.80,5662.87,15239.77,44968.74
Focused,3375.88,7452.05,3479.54,11480.89,46397.30
Focused,4277.20,9308.04,7626.24,14268.14,50119.40
Focused,3555.10,2629.94,7150.85,13580.38,52502.55
Focused,3375.80,4889.99,3493.98,12390.48,54601.60
Focused,4564.99,8880.00,6823.68,17270.60,49533.62
Focused,1926.55,4768.13,5890.10,17707.19,53309.13
Focused,1259.72,2984.26,5417.97,11956.13,51585.66
Focused,5479.47,3512.94,4758.55,15019.53,50044.58
Focused,44938.70,65257.54,17428.97,24807.95,59140.29
Focused,7240.29,7828.92,3896.48,15086.78,47911.81
Focused,3192.91,3800.13,6439.24,15767.65,38667.70
Focused,4861.94,5224.08,5083.72,9902.47,39296.89
Focused,1196.79,3192.87,5302.53,13978.73,57164.64
Focused,3878.41,4962.35,3989.15,16890.81,58066.69
Focused,5445.70,7818.12,7254.11,28027.44,63798.14
Focused,3285.68,6993.88,7133.73,21629.46,59141.57
Focused,5773.31,9052.75,8280.75,21886.49,69408.54
Focused,697.84,2996.83,3455.66,21289.63,64045.15
Focused,2988.86,7032.44,8350.73,17041.13,69321.45
Focused,3242.16,11135.55,3510.12,19926.67,58467.09
Focused,1851.81,11163.49,9634.27,27792.02,71295.71
Focused,5872.71,8466.12,7205.00,15067.55,58436.79
Focused,2130.85,11679.91,4319.06,12560.92,50280.19
Focused,5647.97,4335.33,6003.64,15102.08,44130.77
Focused,3469.99,5425.24,5192.95,14902.31,41289.77
Focused,2263.23,5943.47,5329.99,17495.69,40506.70
Focused,10541.30,7788.69,7019.28,14722.10,53199.26
Focused,2223.65,5554.60,6484.80,16600.91,45823.13
Focused,3157.77,6882.26,3539.84,16370.14,45388.43
Focused,4152.23,7705.74,4630.92,18220.38,50249.02
Focused,4667.98,6514.40,7789.26,16253.94,44010.14
Focused,1675.46,6141.59,5347.75,16368.35,44302.74
Focused,3108.22,3266.25,6032.33,13548.35,47971.52
Focused,5127.90,16755.86,18923.01,39361.85,59105.57
Focused,1359.81,5202.45,5281.33,17344.37,50103.23
Focused,6149.93,17656.83,15468.32,28793.90,46874.18
Focused,3959.74,8470.64,14793.88,24751.13,52341.56
Focused,1955.94,7637.79,4608.38,18806.87,48762.22
Focused,5903.84,9688.62,13066.24,14194.24,53198.37
Focused,10112.25,5435.03,4313.59,19947.97,48834.20
Focused,2721.62,5050.11,3549.05,20349.63,47411.50
Focused,2632.21,4675.59,3120.56,18230.71,58279.93
Focused,3507.49,9015.36,5814.69,8504.49,27206.53
Focused,6843.81,3629.69,3582.01,14381.32,47955.96
Focused,8305.44,8262.86,5646.74,26998.73,123811.35
Focused,50081.32,15693.82,9294.83,28419.72,114276.52
Focused,10601.23,8944.13,6314.15,18502.40,96059.48
Focused,15397.16,7067.22,7252.99,27197.71,73118.65
Focused,6661.65,10834.04,6750.04,16624.50,63624.55
Focused,2720.64,7794.12,8491.55,17888.60,55386.40
Focused,5406.21,4395.26,6406.68,15421.59,48292.73
Focused,15928.15,23970.48,6466.92,21939.94,71811.04
Focused,7092.59,5068.88,4642.24,12658.03,60546.36
Focused,2747.66,5973.07,8037.75,18921.85,73069.20
Focused,4119.61,2274.38,7577.82,16943.29,55857.64
Focused,6821.42,12289.15,11462.00,19699.13,61648.51
Focused,6205.82,2738.03,1826.53,18964.20,53196.56
Focused,4763.53,5569.57,6210.56,22874.49,70542.28
Focused,2867.31,6757.00,5583.56,13297.81,50618.83
Focused,2680.44,2160.35,6813.36,14712.10,52250.93
Focused,2405.35,6597.19,4955.68,14597.23,51014.51
Focused,3579.80,3837.52,2376.04,13036.22,44574.68
Focused,918.04,4588.45,7182.31,14512.69,46736.88
Focused,1559.18,5864.21,4473.87,12901.83,45431.96
Focused,4043.25,5814.05,3986.72,13681.54,47920.36
Focused,7046.46,10029.00,9405.35,14750.81,62258.73
Focused,18344.67,10068.97,7117.64,14452.47,55837.19
Focused,4612.01,6973.17,6481.77,13526.26,52063.20
Focused,3397.56,7473.12,3769.56,14311.82,50760.94
Focused,1281.06,5285.55,3656.41,14188.91,50132.78
Focused,3400.88,5374.84,6621.75,13495.63,52986.28
Focused,1654.46,5027.84,9661.56,14559.17,51786.78
Focused,2906.65,3632.56,5921.84,19207.13,56197.20
Focused,1692.52,5813.04,5982.50,17867.91,61849.19
Focused,2965.28,5188.74,13008.89,20868.71,77583.61
Focused,2503.06,6399.41,5422.92,18963.58,63094.28
Focused,3742.75,9400.05,9026.13,18733.63,64203.79
Focused,2681.16,10157.83,4780.57,17990.06,67217.50
Focused,1502.15,5261.73,5579.12,12872.95,58218.05
Focused,2543.05,5747.11,5713.35,14126.34,56783.26
Focused,3741.31,4608.30,3903.32,17534.47,62757.72
Focused,1592.20,4893.65,6226.07,14732.63,55810.80
Focused,3026.34,5281.75,5885.81,14379.32,59059.47
Focused,2412.98,3795.30,2989.68,19618.04,52020.73
Focused,2073.54,2537.34,4270.38,11002.76,64691.02
Focused,1526.34,6006.58,4484.52,12067.45,48111.62
Focused,1543.43,5407.59,5197.36,13736.23,56172.30
Focused,3442.05,5360.75,6702.22,18121.21,49416.99
Focused,2986.26,10368.39,7640.57,21646.92,66127.59
Focused,3236.59,3541.75,6006.66,18702.07,52756.52
Focused,4015.44,9921.24,6480.95,14333.25,54048.30
Focused,2429.69,2436.28,2838.67,13556.99,49505.24
Focused,1489.70,3467.94,5615.80,17225.39,57709.50
Focused,5136.58,9494.20,9020.54,16882.45,61285.22
Focused,4596.73,6494.55,5662.80,21957.84,58118.46
Focused,2731.12,4829.51,3317.64,15733.69,61274.68
Focused,3701.36,4193.80,5175.12,12034.81,54841.77
Focused,5439.42,6972.54,5963.37,17799.74,43460.99
Focused,2149.71,4460.86,3482.02,15388.06,48996.56
Focused,6319.04,10812.79,7460.43,15259.93,50884.71
Focused,2914.61,8024.36,7476.66,26474.43,47310.56
Focused,1779.21,5499.59,5917.41,13157.37,40613.91
Focused,5626.18,8431.63,5348.90,15629.12,47008.93
Focused,55332.43,32481.68,16313.77,17666.62,65769.09
Focused,32367.66,23393.00,8137.28,17241.72,48777.88
Focused,15154.42,15628.01,4407.72,23907.00,81580.21
Focused,17183.37,13741.15,6413.65,23969.62,107902.53
Focused,18849.50,12479.31,10754.14,29905.89,113300.31
Focused,23430.04,15687.32,9213.41,29929.50,137713.56
Focused,22376.46,12563.76,11689.88,37019.77,101982.86
Focused,14993.00,9061.14,5602.00,28454.54,95939.82
Focused,30043.05,12946.20,9473.56,24849.89,93052.93
Focused,27331.87,21437.72,6426.18,29451.08,97163.19
Focused,13247.65,10378.99,5415.45,25591.65,113961.30
Focused,10311.64,12038.38,4879.67,21602.71,111101.38
Focused,25084.83,17240.19,6360.75,28448.53,100346.38
Focused,18815.34,6875.53,11185.18,16118.54,74155.08
Focused,27200.67,14050.64,5490.79,22190.96,63413.34
Focused,11590.43,9955.10,4422.03,18213.63,90210.65
Focused,10082.73,5138.35,6554.57,21287.26,77836.65
Focused,9389.36,5012.52,5040.80,18124.74,56109.62
Focused,6249.24,6198.42,5845.88,17798.10,55825.75
Focused,9045.55,12389.56,6369.41,19169.90,78750.68
Focused,3228.38,5146.09,7358.00,18379.93,71118.78
Focused,4733.39,3491.29,2506.63,20460.85,67288.42
Focused,3775.39,7076.72,4910.32,13360.94,54044.25
Focused,3775.25,4001.37,6587.78,15987.09,58089.00
Focused,8878.05,16987.24,6616.19,17168.26,57790.73
Focused,6463.01,12735.40,5967.87,20339.73,65798.34
Focused,3362.68,6254.76,3660.00,13951.14,50573.31
Focused,3167.15,6990.11,6070.57,10740.02,52040.10
Focused,1214.02,4857.03,3179.26,14469.10,55050.49
Focused,1759.43,6646.63,4670.44,14801.29,54035.59
Focused,3913.59,7281.19,5106.34,18664.64,72251.07
Focused,4203.71,4166.06,5122.15,13662.74,62361.45
Focused,3724.30,3507.39,9191.74,16337.59,64323.86
Focused,3447.03,4064.65,3865.58,17180.99,59839.91
Focused,3017.58,5838.76,6723.77,14317.54,53580.18
Focused,1460.29,3183.72,2574.31,16036.14,51382.13
Focused,1579.07,5394.96,6166.08,14514.44,50861.52
Focused,2040.41,4126.12,9031.49,20100.67,55205.51
Focused,2137.90,3988.15,6272.49,22174.07,65528.74
Focused,4684.94,4781.26,2088.01,14146.06,61730.26
Focused,4313.35,5311.89,4988.20,12313.86,67228.18
Focused,3206.03,3568.04,7497.32,14105.54,55168.53
Focused,4244.89,1678.35,4918.45,12437.23,52155.73
Focused,872.89,5935.28,4202.91,15143.16,54232.46
Focused,3234.96,5290.96,7167.54,17490.20,66884.97
Focused,4209.97,7567.70,5728.52,18872.17,61779.00
Focused,2677.39,4648.30,5256.86,12762.49,61500.93
Focused,2308.25,2857.80,3699.29,19834.47,57616.16
Focused,2665.88,3208.80,5836.24,18864.87,60769.59
Focused,2654.26,3029.68,5988.77,21591.76,69498.44
Focused,3624.06,5826.68,3377.19,14399.56,77392.01
Focused,3186.53,3257.15,4695.92,13593.89,60016.73
Focused,2164.22,5560.56,5374.29,17435.29,57174.74
Focused,1750.79,4356.45,5815.00,15990.21,56368.16
Focused,3994.11,10602.95,4227.18,13582.01,62616.72
Focused,3887.06,7907.53,6677.48,18998.44,68944.62
Focused,2064.91,4982.56,4676.19,18382.03,61532.09
Focused,1981.17,8766.89,7381.60,21774.42,63412.03
Focused,1567.98,4929.95,6353.22,14312.64,53923.04
Focused,5212.53,8145.50,7654.93,18596.94,46970.19
Focused,8306.40,3811.55,4306.92,18645.25,51115.77
Focused,1036.80,6806.72,9491.20,14090.94,52831.08
Focused,4043.96,5523.22,7158.19,12040.72,48986.03
Focused,2557.47,8663.08,5533.27,16754.21,49428.59
Focused,70520.08,46726.39,17751.32,31235.70,73775.71
Focused,34612.88,25346.38,12740.31,12933.68,28716.06
Focused,18771.99,15569.65,12378.30,17487.59,75741.94
Focused,8530.97,10608.15,7910.76,24166.50,80243.40
Focused,14401.01,12612.44,5424.65,17833.38,71580.49
Focused,5553.89,7884.83,6322.99,17028.27,67030.54
Focused,5111.43,9169.52,7954.53,28330.53,80629.45
Focused,17326.84,14287.76,7596.99,21027.85,71672.89
Focused,5372.39,7190.87,7369.06,13205.99,48684.78
Focused,5216.06,3839.84,3065.82,11480.41,50592.79
Focused,5205.16,5288.77,8059.76,11517.25,55713.43
Focused,4209.24,10851.73,12970.29,26273.36,79784.74
Focused,4690.37,5905.95,6641.81,18326.97,74554.83
Focused,3183.99,4769.48,7741.85,30014.98,92090.89
Focused,43129.50,36246.55,8925.28,60252.52,230075.71
Focused,11573.28,5580.03,11264.71,37140.13,153634.90
Focused,46014.40,19403.33,10353.72,34736.48,168571.63
Focused,42972.19,21333.67,13429.00,31835.56,187452.78
Focused,27565.20,19924.52,8620.34,40310.42,545474.65
Focused,69994.66,31010.06,21533.16,92636.56,341627.16
Focused,15775.61,12079.75,15296.40,54901.36,192795.12
Focused,16793.23,23887.84,8200.08,48659.87,201041.71
Focused,44651.58,49223.95,31829.90,63347.24,222023.14
Focused,7378.48,8348.51,9307.03,29817.57,159043.82
Focused,12784.22,14997.06,6545.36,28209.86,159080.85
Focused,4295.46,5257.51,3650.77,13622.94,59479.15
Focused,4331.02,3305.84,1987.65,12564.11,46267.93
Focused,1251.47,1810.94,2719.57,6462.17,28650.51
Focused,2600.23,7227.37,8304.89,19685.88,74297.73
Focused,11443.84,6230.74,8012.86,24661.37,85082.17
Focused,5833.09,8978.79,9831.67,23298.58,63205.94
Focused,3602.76,4533.30,9628.28,23511.89,75157.46
Focused,3430.14,5210.18,7505.79,22356.73,72139.12
Focused,4688.73,8587.02,12184.32,16322.16,65988.72
Focused,6540.97,6748.79,6095.14,19607.70,50030.99
Focused,2914.73,4321.96,4910.59,17316.54,77489.02
Focused,24467.50,15334.54,4274.80,18243.85,61005.48
Focused,4208.82,8641.92,5686.23,18216.14,56404.64
Focused,4207.30,4849.29,5275.08,13260.81,44088.90
Focused,5094.92,5526.43,4607.89,15452.19,67007.96
Focused,5346.17,3040.81,5392.65,17958.45,57268.50
Focused,4036.78,3011.57,7178.01,22142.83,70867.52
Focused,5304.58,2745.21,6275.03,19567.88,65486.72
Focused,3658.65,7195.90,6061.44,17041.05,50629.32
